modelrun_id,modelrun_alias,area,total_households,total_jobs,hh_growth,jobs_growth,hh_share_of_growth,jobs_share_of_growth
PBA50Plus_NoProject/PBA50Plus_NoProject_v38,2023 No Project,HRA,1138568.5999999996,1384330.6000000003,,,,
PBA50Plus_NoProject/PBA50Plus_NoProject_v38,2023 No Project,TRA,1112576.2000000002,1972134.8000000003,,,,
PBA50Plus_NoProject/PBA50Plus_NoProject_v38,2023 No Project,HRAandTRA,429183.0,584953.0,,,,
PBA50Plus_NoProject/PBA50Plus_NoProject_v38,2023 No Project,GG,1373649.0000000005,2869387.400000001,,,,
PBA50Plus_NoProject/PBA50Plus_NoProject_v38,2023 No Project,nonGG,1485031.6000000008,1233077.0,,,,
PBA50Plus_NoProject/PBA50Plus_NoProject_v38,2023 No Project,PBA50GG,1154664.0,2467565.4,,,,
PBA50Plus_NoProject/PBA50Plus_NoProject_v38,2023 No Project,PBA50nonGG,1704016.6,1634899.0000000007,,,,
PBA50Plus_NoProject/PBA50Plus_NoProject_v38,2023 No Project,GG_nonPDA,555537.9999999999,899085.0,,,,
PBA50Plus_NoProject/PBA50Plus_NoProject_v38,2023 No Project,PDA,818111.0000000001,1970302.4,,,,
PBA50Plus_NoProject/PBA50Plus_NoProject_v38,2023 No Project,EPC_18,573484.0,1072547.4000000001,,,,
PBA50Plus_NoProject/PBA50Plus_NoProject_v38,2023 No Project,nonEPC_18,2285196.600000001,3029917.0,,,,
PBA50Plus_NoProject/PBA50Plus_NoProject_v38,2023 No Project,EPC_22,522877.5999999999,946069.7999999999,,,,
PBA50Plus_NoProject/PBA50Plus_NoProject_v38,2023 No Project,nonEPC_22,2335803.0000000014,3156394.599999998,,,,
PBA50Plus_NoProject/PBA50Plus_NoProject_v38,2023 No Project,PPA,2117.2,247727.40000000002,,,,
PBA50Plus_NoProject/PBA50Plus_NoProject_v38,2023 No Project,Region,2858680.5999999996,4102464.4,,,,
PBA50Plus_NoProject/PBA50Plus_NoProject_v38,2023 No Project,TOC,912852.7999999998,1791880.0000000002,,,,
PBA50Plus_NoProject/PBA50Plus_NoProject_v38,2023 No Project,nonTOC,1945827.7999999998,2310584.400000001,,,,
PBA50Plus_NoProject/PBA50Plus_NoProject_v38,2050 No Project,HRA,1434914.0,1765849.0,296345.4000000004,381518.3999999997,0.3162193430005016,0.28617716204857235
PBA50Plus_NoProject/PBA50Plus_NoProject_v38,2050 No Project,TRA,1576257.0,2670101.0,463680.7999999998,697966.1999999997,0.49477683115022786,0.52354483118462
PBA50Plus_NoProject/PBA50Plus_NoProject_v38,2050 No Project,HRAandTRA,563630.0,781093.0,134447.0,196140.0,0.14346347879328777,0.14712472206899335
PBA50Plus_NoProject/PBA50Plus_NoProject_v38,2050 No Project,GG,1995395.0,3863497.0,621745.9999999995,994109.5999999992,0.663442427765673,0.7456821586933722
PBA50Plus_NoProject/PBA50Plus_NoProject_v38,2050 No Project,nonGG,1800437.0,1572122.0,315405.3999999992,339045.0,0.3365575722343253,0.25431784130662716
PBA50Plus_NoProject/PBA50Plus_NoProject_v38,2050 No Project,PBA50GG,1724189.0,3354929.0,569525.0,887363.6000000001,0.607719307680701,0.6656119252785836
PBA50Plus_NoProject/PBA50Plus_NoProject_v38,2050 No Project,PBA50nonGG,2071643.0,2080690.0,367626.3999999999,445790.9999999993,0.3922806923192984,0.33438807472141585
PBA50Plus_NoProject/PBA50Plus_NoProject_v38,2050 No Project,GG_nonPDA,672425.0,1177296.0,116887.00000000012,278211.0,0.1247258447247692,0.20868622438837925
PBA50Plus_NoProject/PBA50Plus_NoProject_v38,2050 No Project,PDA,1322970.0,2686201.0,504858.9999999999,715898.6000000001,0.5387165830409043,0.5369959343049936
PBA50Plus_NoProject/PBA50Plus_NoProject_v38,2050 No Project,EPC_18,811073.0,1429505.0,237589.0,356957.59999999986,0.25352253648663375,0.26775409243609094
PBA50Plus_NoProject/PBA50Plus_NoProject_v38,2050 No Project,nonEPC_18,2984759.0,4006114.0,699562.399999999,976197.0,0.7464774635133647,0.7322459075639088
PBA50Plus_NoProject/PBA50Plus_NoProject_v38,2050 No Project,EPC_22,732443.0,1218262.0,209565.40000000008,272192.20000000007,0.22361957737031604,0.20417151919214774
PBA50Plus_NoProject/PBA50Plus_NoProject_v38,2050 No Project,nonEPC_22,3063389.0,4217357.0,727585.9999999986,1060962.4000000018,0.7763804226296822,0.7958284808078535
PBA50Plus_NoProject/PBA50Plus_NoProject_v38,2050 No Project,PPA,8606.0,321301.0,6488.8,73573.59999999998,0.006923961272426203,0.055187597897498136
PBA50Plus_NoProject/PBA50Plus_NoProject_v38,2050 No Project,Region,3795832.0,5435619.0,937151.4000000004,1333154.6,1.0,1.0
PBA50Plus_NoProject/PBA50Plus_NoProject_v38,2050 No Project,TOC,1333709.0,2443778.0,420856.2000000002,651897.9999999998,0.44908026600611173,0.48898904898201584
PBA50Plus_NoProject/PBA50Plus_NoProject_v38,2050 No Project,nonTOC,2462123.0,2991841.0,516295.2000000002,681256.5999999992,0.5509197339938883,0.5110109510179833
PBA50Plus_DraftBlueprint/PBA50Plus_Draft_Blueprint_v8_znupd_nodevfix,2023 Draft Blueprint,HRA,1138568.5999999996,1384330.6000000003,,,,
PBA50Plus_DraftBlueprint/PBA50Plus_Draft_Blueprint_v8_znupd_nodevfix,2023 Draft Blueprint,TRA,1112576.2000000002,1972134.8000000003,,,,
PBA50Plus_DraftBlueprint/PBA50Plus_Draft_Blueprint_v8_znupd_nodevfix,2023 Draft Blueprint,HRAandTRA,429183.0,584953.0,,,,
PBA50Plus_DraftBlueprint/PBA50Plus_Draft_Blueprint_v8_znupd_nodevfix,2023 Draft Blueprint,GG,1373649.0000000005,2869387.400000001,,,,
PBA50Plus_DraftBlueprint/PBA50Plus_Draft_Blueprint_v8_znupd_nodevfix,2023 Draft Blueprint,nonGG,1485031.6000000008,1233077.0,,,,
PBA50Plus_DraftBlueprint/PBA50Plus_Draft_Blueprint_v8_znupd_nodevfix,2023 Draft Blueprint,PBA50GG,1154664.0,2467565.4,,,,
PBA50Plus_DraftBlueprint/PBA50Plus_Draft_Blueprint_v8_znupd_nodevfix,2023 Draft Blueprint,PBA50nonGG,1704016.6,1634899.0000000007,,,,
PBA50Plus_DraftBlueprint/PBA50Plus_Draft_Blueprint_v8_znupd_nodevfix,2023 Draft Blueprint,GG_nonPDA,555537.9999999999,899085.0,,,,
PBA50Plus_DraftBlueprint/PBA50Plus_Draft_Blueprint_v8_znupd_nodevfix,2023 Draft Blueprint,PDA,818111.0000000001,1970302.4,,,,
PBA50Plus_DraftBlueprint/PBA50Plus_Draft_Blueprint_v8_znupd_nodevfix,2023 Draft Blueprint,EPC_18,573484.0,1072547.4000000001,,,,
PBA50Plus_DraftBlueprint/PBA50Plus_Draft_Blueprint_v8_znupd_nodevfix,2023 Draft Blueprint,nonEPC_18,2285196.600000001,3029917.0,,,,
PBA50Plus_DraftBlueprint/PBA50Plus_Draft_Blueprint_v8_znupd_nodevfix,2023 Draft Blueprint,EPC_22,522877.5999999999,946069.7999999999,,,,
PBA50Plus_DraftBlueprint/PBA50Plus_Draft_Blueprint_v8_znupd_nodevfix,2023 Draft Blueprint,nonEPC_22,2335803.0000000014,3156394.599999998,,,,
PBA50Plus_DraftBlueprint/PBA50Plus_Draft_Blueprint_v8_znupd_nodevfix,2023 Draft Blueprint,PPA,2117.2,247727.40000000002,,,,
PBA50Plus_DraftBlueprint/PBA50Plus_Draft_Blueprint_v8_znupd_nodevfix,2023 Draft Blueprint,Region,2858680.5999999996,4102464.4,,,,
PBA50Plus_DraftBlueprint/PBA50Plus_Draft_Blueprint_v8_znupd_nodevfix,2023 Draft Blueprint,TOC,912852.7999999998,1791880.0000000002,,,,
PBA50Plus_DraftBlueprint/PBA50Plus_Draft_Blueprint_v8_znupd_nodevfix,2023 Draft Blueprint,nonTOC,1945827.7999999998,2310584.400000001,,,,
PBA50Plus_DraftBlueprint/PBA50Plus_Draft_Blueprint_v8_znupd_nodevfix,2050 Draft Blueprint,HRA,1419958.0,1771182.0,281389.4000000004,386851.3999999997,0.3002603421389546,0.2901774482869426
PBA50Plus_DraftBlueprint/PBA50Plus_Draft_Blueprint_v8_znupd_nodevfix,2050 Draft Blueprint,TRA,1691280.0,2594584.0,578703.7999999998,622449.1999999997,0.617513669616243,0.4668994878763496
PBA50Plus_DraftBlueprint/PBA50Plus_Draft_Blueprint_v8_znupd_nodevfix,2050 Draft Blueprint,HRAandTRA,613185.0,758994.0,184002.0,174041.0,0.19634180773778914,0.13054824999291154
PBA50Plus_DraftBlueprint/PBA50Plus_Draft_Blueprint_v8_znupd_nodevfix,2050 Draft Blueprint,GG,2168511.0,3817330.0,794861.9999999995,947942.5999999992,0.8481681828571127,0.7110522665563312
PBA50Plus_DraftBlueprint/PBA50Plus_Draft_Blueprint_v8_znupd_nodevfix,2050 Draft Blueprint,nonGG,1627321.0,1618289.0,142289.3999999992,385212.0,0.15183181714288552,0.2889477334436681
PBA50Plus_DraftBlueprint/PBA50Plus_Draft_Blueprint_v8_znupd_nodevfix,2050 Draft Blueprint,PBA50GG,1904141.0,3273527.0,749477.0,805961.6000000001,0.7997395084721634,0.6045522402278025
PBA50Plus_DraftBlueprint/PBA50Plus_Draft_Blueprint_v8_znupd_nodevfix,2050 Draft Blueprint,PBA50nonGG,1891691.0,2162092.0,187674.3999999999,527192.9999999993,0.2002604915278362,0.3954477597721969
PBA50Plus_DraftBlueprint/PBA50Plus_Draft_Blueprint_v8_znupd_nodevfix,2050 Draft Blueprint,GG_nonPDA,709505.0,1212375.0,153967.00000000012,313290.0,0.1642925572111401,0.23499900161616663
PBA50Plus_DraftBlueprint/PBA50Plus_Draft_Blueprint_v8_znupd_nodevfix,2050 Draft Blueprint,PDA,1459006.0,2604955.0,640894.9999999999,634652.6000000001,0.6838756256459732,0.47605326494016525
PBA50Plus_DraftBlueprint/PBA50Plus_Draft_Blueprint_v8_znupd_nodevfix,2050 Draft Blueprint,EPC_18,824389.0,1398815.0,250905.0,326267.59999999986,0.26773155330077925,0.24473350652654977
PBA50Plus_DraftBlueprint/PBA50Plus_Draft_Blueprint_v8_znupd_nodevfix,2050 Draft Blueprint,nonEPC_18,2971443.0,4036804.0,686246.399999999,1006887.0,0.7322684466992192,0.7552664934734501
PBA50Plus_DraftBlueprint/PBA50Plus_Draft_Blueprint_v8_znupd_nodevfix,2050 Draft Blueprint,EPC_22,741692.0,1166864.0,218814.40000000008,220794.20000000007,0.23348884715959448,0.16561785107293636
PBA50Plus_DraftBlueprint/PBA50Plus_Draft_Blueprint_v8_znupd_nodevfix,2050 Draft Blueprint,nonEPC_22,3054140.0,4268755.0,718336.9999999986,1112360.4000000018,0.7665111528404037,0.834382148927065
PBA50Plus_DraftBlueprint/PBA50Plus_Draft_Blueprint_v8_znupd_nodevfix,2050 Draft Blueprint,PPA,2846.0,350951.0,728.8000000000002,103223.59999999998,0.0007776758376501384,0.0774280792340213
PBA50Plus_DraftBlueprint/PBA50Plus_Draft_Blueprint_v8_znupd_nodevfix,2050 Draft Blueprint,Region,3795832.0,5435619.0,937151.4000000004,1333154.6,1.0,1.0
PBA50Plus_DraftBlueprint/PBA50Plus_Draft_Blueprint_v8_znupd_nodevfix,2050 Draft Blueprint,TOC,1459741.0,2367996.0,546888.2000000002,576115.9999999998,0.5835644059220313,0.43214492902773594
PBA50Plus_DraftBlueprint/PBA50Plus_Draft_Blueprint_v8_znupd_nodevfix,2050 Draft Blueprint,nonTOC,2336091.0,3067623.0,390263.2000000002,757038.5999999992,0.41643559407796865,0.5678550709722632
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 Final Blueprint,HRA,1138568.5999999996,1384330.6000000003,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 Final Blueprint,TRA,1112576.2000000002,1972134.8000000003,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 Final Blueprint,HRAandTRA,429183.0,584953.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 Final Blueprint,GG,1373649.0000000005,2869387.400000001,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 Final Blueprint,nonGG,1485031.6000000008,1233077.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 Final Blueprint,PBA50GG,1154664.0,2467565.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 Final Blueprint,PBA50nonGG,1704016.6,1634899.0000000007,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 Final Blueprint,GG_nonPDA,555537.9999999999,899085.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 Final Blueprint,PDA,818111.0000000001,1970302.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 Final Blueprint,EPC_18,573484.0,1072547.4000000001,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 Final Blueprint,nonEPC_18,2285196.600000001,3029917.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 Final Blueprint,EPC_22,522877.5999999999,946069.7999999999,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 Final Blueprint,nonEPC_22,2335803.0000000014,3156394.599999998,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 Final Blueprint,PPA,2117.2,247727.40000000002,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 Final Blueprint,Region,2858680.5999999996,4102464.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 Final Blueprint,TOC,912852.7999999998,1791880.0000000002,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2023 Final Blueprint,nonTOC,1945827.7999999998,2310584.400000001,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 Final Blueprint,HRA,1429552.0,1727361.0,290983.4000000004,343030.3999999997,0.3104977488162534,0.257307292042498
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 Final Blueprint,TRA,1873025.0,2644589.0,760448.7999999998,672454.1999999997,0.811447115161968,0.5044082659280474
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 Final Blueprint,HRAandTRA,672707.0,748182.0,243524.0,163229.0,0.2598555580240289,0.12243816283572811
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 Final Blueprint,GG,2271378.0,3824209.0,897728.9999999995,954821.5999999992,0.9579337981034859,0.7162122082465148
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 Final Blueprint,nonGG,1524454.0,1611410.0,39422.39999999921,378333.0,0.04206620189651234,0.2837877917534845
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 Final Blueprint,PBA50GG,1956339.0,3295486.0,801675.0,827920.6000000001,0.8554380860979344,0.6210236982267473
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 Final Blueprint,PBA50nonGG,1839493.0,2140133.0,135476.3999999999,505233.9999999993,0.1445619139020652,0.37897630177325214
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 Final Blueprint,GG_nonPDA,781685.0,1163247.0,226147.00000000012,264162.0,0.24131319656567768,0.19814806174767727
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 Final Blueprint,PDA,1489693.0,2660962.0,671581.9999999999,690659.6000000001,0.7166206015378087,0.5180641464988383
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 Final Blueprint,EPC_18,839865.0,1413352.0,266381.0,340804.59999999986,0.2842454271529658,0.2556377182361294
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 Final Blueprint,nonEPC_18,2955967.0,4022267.0,670770.399999999,992350.0,0.7157545728470327,0.7443622817638704
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 Final Blueprint,EPC_22,754192.0,1201444.0,231314.40000000008,255374.20000000007,0.24682714020381338,0.1915563281257853
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 Final Blueprint,nonEPC_22,3041640.0,4234175.0,705836.9999999986,1077780.4000000018,0.7531728597961849,0.8084436718742161
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 Final Blueprint,PPA,2824.0,355898.0,706.8000000000002,108170.59999999998,0.0007542004418923131,0.08113882665971371
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 Final Blueprint,Region,3795832.0,5435619.0,937151.4000000004,1333154.6,1.0,1.0
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 Final Blueprint,TOC,1606608.0,2426264.0,693755.2000000002,634383.9999999998,0.740280812684055,0.4758517879321721
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,2050 Final Blueprint,nonTOC,2189224.0,3009355.0,243396.2000000002,698770.5999999992,0.259719187315945,0.524148212067827
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2023 Final Blueprint,HRA,1138568.5999999996,1384330.6000000003,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2023 Final Blueprint,TRA,1112576.2000000002,1972134.8000000003,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2023 Final Blueprint,HRAandTRA,429183.0,584953.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2023 Final Blueprint,GG,1373649.0000000005,2869387.400000001,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2023 Final Blueprint,nonGG,1485031.6000000008,1233077.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2023 Final Blueprint,PBA50GG,1154664.0,2467565.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2023 Final Blueprint,PBA50nonGG,1704016.6,1634899.0000000007,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2023 Final Blueprint,GG_nonPDA,555537.9999999999,899085.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2023 Final Blueprint,PDA,818111.0000000001,1970302.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2023 Final Blueprint,EPC_18,573484.0,1072547.4000000001,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2023 Final Blueprint,nonEPC_18,2285196.600000001,3029917.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2023 Final Blueprint,EPC_22,522877.5999999999,946069.7999999999,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2023 Final Blueprint,nonEPC_22,2335803.0000000014,3156394.599999998,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2023 Final Blueprint,PPA,2117.2,247727.40000000002,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2023 Final Blueprint,Region,2858680.5999999996,4102464.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2023 Final Blueprint,TOC,912852.7999999998,1791880.0000000002,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2023 Final Blueprint,nonTOC,1945827.7999999998,2310584.400000001,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2050 Final Blueprint,HRA,1441882.0,1696661.0,303313.4000000004,312330.3999999997,0.32365464107507097,0.23427920512744707
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2050 Final Blueprint,TRA,1875126.0,2599445.0,762549.7999999998,627310.1999999997,0.8136890154568402,0.4705457266546578
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2050 Final Blueprint,HRAandTRA,683260.0,732717.0,254077.0,147764.0,0.27111627854368026,0.11083785781484007
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2050 Final Blueprint,GG,2265849.0,3803135.0,892199.9999999995,933747.5999999992,0.9520340043241671,0.7004045892351863
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2050 Final Blueprint,nonGG,1529983.0,1632484.0,44951.39999999921,399407.0,0.047965995675831236,0.299595410764813
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2050 Final Blueprint,PBA50GG,1953105.0,3242324.0,798441.0,774758.6000000001,0.851987202921534,0.5811468527356093
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2050 Final Blueprint,PBA50nonGG,1842727.0,2193295.0,138710.3999999999,558395.9999999993,0.14801279707846549,0.4188531472643902
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2050 Final Blueprint,GG_nonPDA,793684.0,1182190.0,238146.00000000012,283105.0,0.25411689082468425,0.21235721648486977
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2050 Final Blueprint,PDA,1472165.0,2620945.0,654053.9999999999,650642.6000000001,0.6979171134994833,0.48804737275031723
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2050 Final Blueprint,EPC_18,850020.0,1415348.0,276536.0,342800.59999999986,0.2950814564220892,0.25713491893588325
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2050 Final Blueprint,nonEPC_18,2945812.0,4020271.0,660615.399999999,990354.0,0.7049185435779093,0.7428650810641166
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2050 Final Blueprint,EPC_22,758341.0,1201317.0,235463.40000000008,255247.20000000007,0.2512543864310505,0.19146106535581098
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2050 Final Blueprint,nonEPC_22,3037491.0,4234302.0,701687.9999999986,1077907.4000000018,0.7487456135689476,0.8085389346441904
